42991645,8.5138592,57.0391655,12.4027383684
42991646,8.5135412,57.0392283,12.4766383273
42991646,8.5135308,57.039077,12.145279779
42991646,8.5133852,57.0388947,12.1555610604
42991646,8.5128028,57.0385506,12.1286080894
42991646,8.5126942,57.038338,12.0164841976
42991646,8.5125974,57.0381735,12.4015926906
125829151,9.9801245,56.6303015,54.0806196898
125829151,9.982581,56.6305181,52.5221259904
125829151,9.9867007,56.6312617,52.8476937914
125829151,9.9930909,56.6332391,61.9381590638
125829151,9.9934128,56.6333452,61.8685866219
125829151,9.9953483,56.633563,66.8115309841
125829151,9.9959662,56.6336758,68.4189999981
125829151,9.9971721,56.6339171,72.3720785023
125829151,9.9977471,56.6340534,74.5812344659
125829151,9.9987815,56.6342829,78.5261752695
125829151,9.999189,56.6342829,79.2131994929
125829151,9.99979,56.6342356,80.2769978238
125829151,10.0000475,56.6340941,81.2659405393
125829152,9.9928806,56.634814,79.1207965617
125829152,9.9931595,56.6347078,78.8042366566
125829152,9.9933096,56.6345307,78.1653204944
125829152,9.9938677,56.6341767,74.8966758749
125829152,9.9945973,56.6338817,71.1091300067
125829152,9.9952796,56.6336639,67.8189997387
42991649,8.5040581,57.0349732,13.748180938
42991649,8.504651,57.0347101,14.9806252121
42991649,8.5050406,57.034391,14.328411165
42991649,8.505441,57.0341125,13.7831933749
42991649,8.5058769,57.0340657,14.0476118398
42991649,8.506144,57.0341627,14.3057885652
42991650,8.5047652,57.0361494,13.4757089525
42991650,8.5054694,57.0358438,12.430609147
42991650,8.506267,57.035632,12.5430525959
42991650,8.5059781,57.0352725,13.201867164
42991651,8.506267,57.035632,12.5309120168
42991651,8.507655,57.0353607,12.8027541196
42991651,8.5078432,57.035027,13.086759474
42991652,8.507655,57.0353607,12.6226585064
42991652,8.5079715,57.0354688,12.5902767994
42991653,8.5095782,57.0384223,12.2677568225
42991654,8.5034799,57.034004,14.003610975
42991654,8.5031724,57.0340392,13.8103425417
42991654,8.5022901,57.0342288,13.310683636
42991655,8.5031724,57.0340392,14.0166415938
42991656,8.5001263,57.0330286,13.9253334373
42991656,8.4964619,57.0337013,13.3239492745
42991656,8.4956918,57.0338587,13.2413417885
42991656,8.4937439,57.0346384,12.7305861857
42991656,8.4928182,57.0349844,12.3336302414
42991656,8.4924457,57.0350524,12.625722941
42991658,8.493561,57.0383121,10.1410884172
42991658,8.4945638,57.038257,11.0700446875
42991658,8.4950533,57.0382219,10.9986611669
42991658,8.4951614,57.0385264,10.3460550021
42991658,8.4952613,57.0387225,9.7913433097
42991658,8.4955789,57.0387604,10.3772687582
42991659,8.4950533,57.0382219,10.9176146572
42991659,8.4951316,57.0377045,10.2624131434
42991660,8.4934561,57.0388635,9.8541638146
42991660,8.4932023,57.0388068,9.7556855167
42991661,8.4915196,57.0348166,12.5528230854
42991661,8.4891618,57.0355816,11.94876189
42991661,8.4888485,57.0356551,11.9198959988
42991661,8.4882028,57.0357096,11.4369308293
42991661,8.4868158,57.0359197,10.8513177063
42991661,8.4860267,57.0360844,10.924117969
42991661,8.4855818,57.036193,10.9290916975
42991661,8.4842823,57.0365102,10.5794827926
42991662,8.4868158,57.0359197,10.9804839597
42991663,8.5130168,57.0380911,11.9131257976
42991663,8.5121478,57.0371778,11.6693599609
42991664,8.4945638,57.038257,11.1484325553
42991665,8.4936964,57.0374783,10.8913872725
42991665,8.4935132,57.0374882,10.6151410784
42991665,8.491621,57.0379374,10.0415985674
42991665,8.4900758,57.0383087,10.0668588824
42991665,8.4885555,57.0387995,9.5074726261
42991665,8.4884066,57.0389429,9.1247890575
42991665,8.4885659,57.0393508,9.1648098738
42991665,8.4884962,57.0394419,8.8346796662
42991665,8.4881143,57.0395223,8.9880260308
143305401,9.502717,56.614923,33.7560841803
91226220,9.8600316,57.0699237,0.9888984547
91226223,9.8592863,57.0697554,1.0861285498
91226223,9.8592865,57.0694573,1.0306008066
91226229,9.8733289,57.0626141,2.0199752847
125829144,9.9849413,56.6287241,59.50617885
125829146,10.002794,56.6391678,69.4737885819
125829146,10.001571,56.6408315,78.0233843371
125829146,10.0011632,56.6410793,80.0238807276
125829146,10.00097,56.6412209,81.801743435
125829146,10.0006912,56.6414215,82.3932979901
125829146,10.0005366,56.6414993,83.0672898616
125829146,10.0002834,56.6414569,83.0199165733
125829146,10.0000904,56.6415277,82.6585560621
125829146,9.9997471,56.642153,82.9425663621
125829146,9.9995969,56.6422592,82.9397310259
125829146,9.9993778,56.6422309,82.0708638077
125829146,9.9971463,56.6415701,72.3545998326
125829146,9.9967001,56.6411973,71.7429933965
125829146,9.9964641,56.6411383,70.2501524544
125829146,9.9888895,56.6423181,55.9104831014
125829146,9.9879453,56.6421766,51.4373202593
125829148,10.0014851,56.6341059,83.5344075426
125829148,10.0014208,56.6366785,76.0152756516
125829148,10.0015925,56.6369145,75.2648335602
125829148,10.0019142,56.6373512,71.5569213019
125829148,10.0019572,56.63754,70.3631289216
125829148,10.0020216,56.6377406,70.0747542217
125829148,10.0025794,56.6389907,69.747300788
125829148,10.002794,56.6391678,69.74799443
125829148,10.0032661,56.6392976,69.8528505322
125829148,10.0058839,56.6400173,69.4218438333
125829148,10.0074289,56.6404421,67.5618550787
125829148,10.008652,56.6409023,64.1929431025
125829148,10.0090596,56.6411973,62.8063145225
125829148,10.0092314,56.6413742,61.7563586765
42991648,8.5035903,57.034136,13.7426582725
125829153,10.0003907,56.6305417,69.2864099888
125829153,9.9999143,56.6317521,68.7536768712
125829153,10.0002406,56.632135,74.397435489
125829153,10.0002406,56.6323711,76.9257833781
125829153,10.0000861,56.633416,79.9943750119
146800929,10.0677356,56.8033692,50.5388948026
146800929,10.067993,56.8033868,51.1315366883
146800929,10.0681969,56.8034103,51.75902011
146800929,10.0683996,56.8034556,52.1129719917
146800929,10.0685187,56.8035807,51.4125772783
146800929,10.0685928,56.8036788,50.4980238678
146800929,10.0686249,56.8037728,49.7532776359
146800929,10.0685401,56.8039214,49.3598234382
146800929,10.0684329,56.8040565,48.9389005881
146800929,10.068421,56.8041311,49.1431000142
146800929,10.068539,56.8042074,48.9949787029
146800929,10.0687333,56.8042914,48.8055200088
146800929,10.0689588,56.8043089,48.4620490361
146800929,10.0692217,56.804353,48.5767814169
146800929,10.0696508,56.8044381,48.7503325374
146800929,10.07008,56.8045351,49.5867264288
146800929,10.0706219,56.8046555,48.5070856031
146800929,10.0709853,56.8047449,46.4518964789
146800929,10.0712535,56.8048066,45.5229931126
146800929,10.0714211,56.8048523,44.6284824086
146800930,10.0884102,56.8043354,32.8603298895
146800930,10.0881367,56.8043265,33.0452466426
146800930,10.0878578,56.8042795,32.9661201843
146800930,10.0877129,56.8042678,32.6660383872
146800930,10.0876109,56.804306,32.8606112313
146800930,10.0867793,56.805005,33.8765825256
146800930,10.0861249,56.8055424,32.3242785219
146800931,10.0781801,56.8034219,32.6417249321
121635376,9.5685446,57.0522153,1.9468142614
121635376,9.5693017,57.05361,2.249774251
121635378,9.5679435,57.0536799,2.5522016463
149946971,9.4459406,56.6202037,16.8268544424
149946971,9.446005,56.6200946,15.9668329771
149946971,9.4461132,56.6200191,15.1525669862
149946971,9.4462142,56.6199618,14.914725741
149946971,9.4463062,56.6198805,14.4706975607
149946971,9.4463161,56.6198231,14.202538207
149946971,9.4463216,56.619764,14.2879389777
149946971,9.4462634,56.6196739,13.7399328648
149946972,9.4421319,56.6170456,29.1376175364
149946972,9.4419442,56.6179695,28.7950328649
149946972,9.441886,56.6182689,28.0838980426
149946972,9.4418209,56.618368,27.7767457788
149946972,9.4416707,56.6184329,27.5901868078
149946972,9.4413433,56.6185184,26.5909601611
149946972,9.4393218,56.6190541,18.1133916428
149946972,9.4379377,56.6194466,11.1461552394
149946972,9.437675,56.6195351,10.1325044198
149946972,9.4376365,56.6195781,10.1768326406
90178161,9.9780988,57.0303709,33.2269434774
90178161,9.9776683,57.0303905,32.9154501216
90178161,9.977128,57.0304105,33.3071836866
90178161,9.9770036,57.0304165,33.3134051528
90178161,9.9768982,57.0304215,33.0839940904
90178161,9.975305,57.0304977,34.5270268545
90178161,9.9744942,57.0305612,34.8660398742
90178161,9.973836,57.0306556,35.5114132614
90178161,9.9732702,57.0307863,35.8422924361
90178162,9.9793703,57.0301985,34.1835929908
90178162,9.9795632,57.0301891,34.2440807341
90178162,9.9812198,57.0301097,35.9751807874
90178162,9.9872421,57.0298284,41.0768877987
90178162,9.9881274,57.0297892,40.7721159287
90178162,9.9893175,57.0297452,40.8759416016
90178162,9.9894907,57.0297329,40.8195567898
90178162,9.9902474,57.0296839,40.7613850496
90178162,9.9916817,57.0295407,39.7082174728
90178162,9.9925348,57.0294118,38.6516145948
90178162,9.9932084,57.0293025,37.5225139234
90178162,9.9943455,57.0290611,34.4554790693
90178162,9.9951495,57.0288719,31.7656436932
90178162,9.9959852,57.0286286,28.7836513468
90178162,9.996861,57.0283436,25.6309174281
90178162,9.9973383,57.0281685,23.7569543879
90178162,9.9991384,57.0275088,17.7029630416
90178162,10.0029041,57.0261591,8.7416737926
90178162,10.0042653,57.0256654,7.0470975934
90178162,10.0071281,57.0246463,5.0271518333
90178163,9.9543467,57.0338543,22.2290295315
90178163,9.9542176,57.0338378,22.0939609447
121635489,9.59544,57.0861845,1.7718190576
121635489,9.5928221,57.0851818,2.2014433443
121635489,9.5910626,57.0842022,2.3135076176
121809718,10.2381461,57.2836706,36.6432944454
121809718,10.2382666,57.2825106,36.7541783461
121809718,10.2385707,57.2818859,35.276847231
121809718,10.2391385,57.2808065,36.2586568374
153092945,10.2252264,57.5103628,24.8395951102
153092945,10.2246588,57.5089472,26.5862672707
153092945,10.2243614,57.508243,27.2151371717
153092947,10.1645493,57.5223522,23.2196329327
153092947,10.1642051,57.5232502,23.3708698015
153092947,10.1640715,57.5236813,22.1517548095
153092947,10.1639376,57.5241277,21.4304772545
153092947,10.1640333,57.5244818,21.295043674
153092947,10.1641862,57.5250103,21.1335659087
153092947,10.1644059,57.5252463,21.240754509
153092947,10.1646257,57.5253798,21.165830519
153092947,10.1648742,57.5255747,21.085917597
153092947,10.1649794,57.5258416,21.441802601
153092947,10.1651416,57.5261648,21.4625989006
153092947,10.1653234,57.5264163,21.9034678592
153092947,10.165266,57.526524,22.3443679395
153092947,10.1651416,57.5265599,22.5915669779
153092947,10.1648359,57.5265599,22.7838275459
153092947,10.1642434,57.5264778,22.6644259408
153092956,10.1692108,57.5170876,26.6640778847
153092956,10.1666562,57.5167911,26.311532391
153092956,10.1667589,57.5166326,26.2274517342
153092956,10.1673366,57.5161361,26.0735550822
153092956,10.1678886,57.5158121,26.2005623725
153092956,10.1689797,57.5152605,26.7186286887
153092956,10.1693905,57.5150399,27.0142771765
153092956,10.1695701,57.5148675,27.0359389768
153092956,10.1695575,57.5145917,26.7234918858
153092959,10.1848471,57.5264801,16.4970730498
153092960,10.1773496,57.5201786,23.1168869039
153092960,10.1780639,57.5202144,23.1532858269
153092962,10.1856244,57.5252218,21.6459603545
153092962,10.1857515,57.5251974,21.3187085636
153092963,10.1811448,57.5228426,21.7272006035
153092963,10.1811577,57.5226841,21.6329630247
153092963,10.1812475,57.5226082,21.5224582916
153092963,10.1814144,57.5225669,21.6158988971
153092971,10.2350543,57.5386777,21.5509744389
153092977,10.2120614,57.529786,22.4965030987
153092977,10.2108181,57.5297171,21.5607390902
153092979,10.2271341,57.5467577,19.8628443934
153092980,10.2231404,57.5465945,19.3250776331
153092980,10.2233566,57.5479071,18.4887253539
121809726,10.2150774,57.2935475,57.8712567096
121809726,10.2162534,57.2935809,59.8652208967
121809726,10.2193322,57.2936683,63.5300193597
121809726,10.2210616,57.2941444,67.2244236019
121809726,10.2225382,57.2940717,68.6061723734
121809726,10.2232276,57.2941195,68.9309506188
121809726,10.2238959,57.2942008,70.371392417
121809726,10.2241704,57.2943654,70.8594437323
121809726,10.2245566,57.2945057,69.6090920262
121809726,10.2252272,57.2947022,65.8373975769
121809726,10.2259278,57.2948697,62.7362893863
121809726,10.226599,57.2948787,61.1007437335
121809726,10.2266875,57.2950342,61.1239707713
121809726,10.2268675,57.2953502,60.594291668
121809726,10.2283105,57.2961933,55.8072231062
121809726,10.2286125,57.2965741,55.2707712647
121809726,10.2286797,57.296973,56.5105209632
121809726,10.2278407,57.2987226,65.2904284269
121809726,10.227891,57.299176,67.5457869717
153092984,10.1562097,57.5174955,25.6615381338
153092984,10.1557013,57.5175394,25.6737526822
153092985,10.2300888,57.541301,21.0501190666
153092985,10.2302733,57.5409971,20.1266124037
153092985,10.2302601,57.540891,19.8706951641
153092985,10.2301548,57.5407355,19.2329745964
153092985,10.2299176,57.5405093,18.6381806439
153092985,10.2295752,57.5402618,18.3207614638
153092985,10.2292195,57.5400427,19.184543079
153092985,10.2288507,57.5398377,20.2829553512
153092985,10.2286927,57.5396963,20.6269122626
153092985,10.2286267,57.5394559,21.2144226289
153092985,10.228561,57.5391872,21.1313333051
153092985,10.2286135,57.5388479,21.005506231
121809727,10.2763053,57.309861,45.3532032383
121809727,10.2762039,57.3095667,46.3477978208
121809727,10.2760518,57.309334,46.4137451254
121809727,10.2755575,57.3092039,45.9982605485
121809727,10.2751648,57.3091286,45.9881162302
121809727,10.2747593,57.308937,45.5207695335
121809727,10.2744678,57.3087248,44.0846505312
121809727,10.2742016,57.3084853,42.1499096542
121809727,10.2738215,57.3082731,40.5056856235
121809727,10.271984,57.307705,36.4529589299
121809727,10.2717939,57.3075407,36.0690235412
121809727,10.2716419,57.3069658,35.7048752438
121809727,10.2716547,57.3064593,36.9142220465
121809727,10.2720094,57.3055558,36.439019731
121809727,10.2719588,57.3053847,37.3021948132
121809727,10.2716799,57.3052751,36.2288684083
121809727,10.2710718,57.3050972,34.5553209451
121809727,10.2709449,57.3049808,33.5545992068
121809727,10.2709577,57.3048576,32.9069231857
121809727,10.2713504,57.3043648,31.009773234
121809727,10.2713504,57.3042552,30.6974897564
121809727,10.2711984,57.3041663,29.5797272275
121809727,10.2691835,57.3038787,20.7865314829
121809727,10.2690569,57.3038035,19.9118123552
121809727,10.2691328,57.3035364,18.5585375289
121809727,10.2693103,57.3033654,18.3861077753
121809727,10.2697159,57.3032695,19.5974626209
121809727,10.2699439,57.3030642,19.3072693045
145752958,9.7291404,56.9949283,31.5305659666
145752958,9.7272534,56.994777,30.6107751696
145752958,9.7253545,56.9946952,27.6121318879
145752958,9.7235545,56.9946069,26.0276734251
145752958,9.7232731,56.9946367,25.8117649508
145752958,9.7231147,56.9946771,25.5149801537
145752958,9.722396,56.9946303,22.8932103662
145752958,9.7219131,56.9946185,22.7300631338
145752958,9.7212265,56.9946128,21.6397017358
145752960,9.7233893,57.0090004,6.6843795445
145752960,9.7196387,57.0087063,6.6960509417
145752960,9.717804,57.0085778,8.5147480707
145752960,9.7168492,57.0084902,8.9921043575
145752960,9.7167391,57.0087653,8.2312579981
145752960,9.7163421,57.009367,7.0506903298
145752961,9.6732155,57.0067667,1.9961557706
145752961,9.6724965,57.0059662,1.7252294525
145752961,9.6717563,57.0052886,1.4945021981
145752961,9.6714559,57.0050315,1.5538061655
145752961,9.6714131,57.0049264,1.5713895704
145752961,9.6713701,57.0048387,1.6499757927
145752961,9.6714238,57.0041493,1.9575170793
145752961,9.6714559,57.0039857,2.25050558
145752961,9.6715633,57.0038688,2.2718071425
145752961,9.6717456,57.0037812,2.0264105164
145752961,9.6741704,57.0029048,1.9936111576
145752961,9.6743634,57.0028639,2.203448946
145752961,9.6772602,57.002227,2.8372689502
153092995,10.2067775,57.5398684,18.4940184071
153092995,10.2066516,57.5396785,18.5942242927
153092997,10.2075862,57.5217021,21.3713977378
145752966,9.7196815,57.0031093,18.6829686777
145752966,9.7153041,57.0027938,26.8547187655
153092999,10.2103786,57.5215005,24.9456168739
145752968,9.7124504,57.0067841,15.9008968542
145752968,9.7120399,57.0074333,13.003458919
145752968,9.7114714,57.0082687,8.5367225558
145752969,9.6770349,57.020721,2.2484251288
153093003,10.1844401,57.5084343,28.344787404
153093003,10.1842446,57.5084593,28.4423907461
153093003,10.182661,57.5084893,28.1890777142
153093003,10.181824,57.5085091,28.5422036193
153093003,10.1815137,57.5085268,28.4721740011
153093003,10.1810387,57.5085519,28.2906108366
153093003,10.180652,57.5086044,27.8199759131
145752973,9.6738914,57.0141214,1.510363653
145752973,9.6737733,57.0135724,1.2401691543
145752973,9.6738056,57.0134497,1.6868702531
145752973,9.6738881,57.013386,1.5585227946
145752973,9.6741778,57.0133393,1.2526659066
145752973,9.6767421,57.0129421,1.7632845256
145752973,9.681326,57.0122289,2.5080103592
145752974,9.6826026,57.033818,1.6329088572
145752974,9.6826886,57.0335495,2.1017776726
145752974,9.6827422,57.0333743,1.8980627631
145752974,9.6829568,57.0332225,2.0488693416
145752974,9.6831579,57.0331592,2.0222129179
145752974,9.6841234,57.0319098,2.3027504158
145752974,9.6854002,57.0302225,3.0760224376
145752974,9.6854753,57.0300824,3.872313032
145752974,9.6853921,57.0299706,4.5601275053
145752974,9.6846411,57.0295969,4.4112523897
145752974,9.6837185,57.0292641,4.6160504413
145752974,9.6831713,57.029124,4.6790017856
145752974,9.682946,57.0289955,5.8536687958
145752974,9.683072,57.0288853,6.7158945434
104158701,9.2697465,56.857276,19.6580991654
104158701,9.2695587,56.8570179,19.9432767225
104158701,9.2694151,56.8568306,19.6966259011
145752979,9.6846564,57.0118535,3.2761564678
145752979,9.6883078,57.0112597,3.7547579978
145752979,9.6914914,57.0107334,3.6506492819
145752979,9.6918134,57.010675,3.8755685897
145752979,9.6919583,57.0106224,3.9906433106
145752979,9.693943,57.0096118,3.8385482777
145752979,9.6956758,57.0087472,4.3548234159
145752979,9.6971374,57.008,4.1263719857
145752979,9.6990071,57.0070851,4.6573250614
145752979,9.6995112,57.0070063,4.9144659602
145752979,9.6998923,57.0069331,5.3752354715
145752979,9.7000853,57.0068105,6.3133845785
145752979,9.7002516,57.0066411,6.2109169954
145752979,9.7004448,57.006387,6.1944449806
145752979,9.7005574,57.0062468,6.4132785146
146801585,10.0850361,56.8073163,33.3647651039
146801585,10.0851258,56.8071062,32.5217949844
146801585,10.0854101,56.8065717,30.5693648148
146801585,10.0855819,56.8062427,30.3564511484
146801586,10.0859801,56.8071871,31.8105976612
146801586,10.0860539,56.8070269,31.2511924765
146801587,10.0792852,56.7979086,30.5825561093
146801587,10.0789793,56.7977131,30.3406514142
146801587,10.0788991,56.7976619,30.6108659261
146801587,10.0785612,56.797418,30.22053782
146801587,10.0783681,56.7972741,30.0152966509
146801587,10.0782125,56.7971478,30.0539897377
146801587,10.0781213,56.7970419,30.1551796363
146801587,10.0780836,56.7969157,30.2265519013
146801587,10.0781051,56.7968011,29.2896144652
146801587,10.0782125,56.7966366,28.4493367478
146801587,10.0782808,56.7965351,27.9535027894
146801587,10.0783131,56.7964499,27.8022773947
146801587,10.0783185,56.7963648,27.8481536199
146801587,10.0782446,56.7963105,27.6921177494
146801587,10.0780623,56.796243,27.4564863242
146801587,10.0778317,56.7962019,27.7979429177
146801587,10.0776868,56.7961842,28.2874894681
146801588,10.0789793,56.7977131,30.3456313203
146801588,10.0789688,56.7978175,30.5460615861
146801588,10.0788724,56.7980026,30.0111186703
146801588,10.0788347,56.7981319,30.0839317439
146801588,10.0788187,56.7982317,29.855670541
146801588,10.0788938,56.798311,29.9236577233
146801588,10.0789903,56.798361,29.7358853316
146801588,10.0791084,56.7984021,29.4346042237
146801588,10.0791835,56.7984403,29.3129773758
146801588,10.0792102,56.7984844,29.1579694549
146801588,10.0791727,56.7985255,29.1848557275
146801588,10.0788401,56.7987194,29.1377667341
146801588,10.0787812,56.7987781,29.0358293452
146801588,10.0787436,56.7988163,28.7510745174
146801588,10.0787222,56.7988692,28.6112496799
146801588,10.0787222,56.7989426,28.3625272273
146801588,10.0787436,56.7990102,28.4518584679
146801588,10.0787919,56.7990777,28.0165856518
146801588,10.0788508,56.7991394,27.7924671431
146801588,10.0789367,56.7991776,27.5081066049
146801588,10.0790118,56.7992128,27.7203011444
146801588,10.0791244,56.7992452,27.6933733754
146801588,10.0797198,56.7994066,28.1196238307
146801588,10.0800953,56.7995006,28.3267450521
146801588,10.080444,56.799583,29.0417898287
146801588,10.0806801,56.7996388,30.071416107
75872856,10.1569443,57.2120727,36.973447686
25690293,8.6901193,56.6076007,2.2535039922
25690293,8.6924421,56.6075125,5.8372886004
25690293,8.6944446,56.6076007,6.9919766082
25690293,8.6959665,56.6074905,7.2461743502
25690293,8.6967674,56.6073142,8.7732004951
25690295,8.7314305,56.6005079,27.9618607541
25690295,8.7315872,56.6011867,28.7432712941
25690295,8.7317643,56.6019541,28.4682658831
25690295,8.7318845,56.6024752,27.7433392128
25690295,8.731933,56.6026852,27.3899028694
25690295,8.7321248,56.6035164,27.1270448776
25690295,8.7325639,56.605419,27.7607999989
25690295,8.7326621,56.6063729,27.1672587769
25690295,8.7327324,56.6121522,21.9398021511
25690295,8.7328726,56.613541,20.8741901681
25690295,8.7332702,56.6149412,17.9683776302
25690295,8.7335179,56.6158134,16.2201132242
25690295,8.7340649,56.6175108,14.5374377615
25690295,8.7343315,56.618072,13.2832147696
25690295,8.7345654,56.6182467,12.6287653456
25690299,8.7542087,56.6388329,1.6193425202
25690299,8.7546688,56.6387767,1.7155680163
25690299,8.7557011,56.6384063,2.7596560482
25690299,8.7563746,56.6381595,3.1358666501
106255904,10.3069605,57.5026824,51.4997777699
106255904,10.3074067,57.5024298,50.652189325
106255904,10.3103248,57.501323,60.0344361764
106255904,10.3120414,57.5006774,56.3198931128
106255904,10.31223,57.5006488,55.921554352
106255904,10.3128784,57.5005506,56.5139352404
106255904,10.3138654,57.5002854,53.2328334529
106255904,10.3145091,57.5000202,51.7069232222
106255904,10.3150241,57.4995706,50.6878981203
106255904,10.3154747,57.4992478,49.4652705627
121636082,9.6004835,57.1578794,6.2126775526
121636082,9.6041528,57.1547838,6.1797844908
121636083,9.6054189,57.1460193,3.572184105
121636084,9.6064917,57.138976,2.8416417581
121636084,9.6067707,57.1383239,2.8712580126
121636084,9.6069198,57.1382698,2.7600132351
121636084,9.6072427,57.1382657,3.0632719454
121636086,9.6135095,57.1491603,4.4421366138
121636087,9.6026937,57.1406292,2.6672202366
121636087,9.6055474,57.1409436,2.8394272854
121636087,9.6058039,57.1410175,2.8300757133
121636087,9.605718,57.1412154,2.7980986875
121636088,9.5871798,57.1542018,5.0796147159
121636088,9.5867506,57.1542251,5.5387302375
121636088,9.5864715,57.1543764,6.1669559775
121636088,9.5854418,57.1543764,5.6283013563
121636088,9.5851198,57.1544463,5.7957161541
121636088,9.5838955,57.1545317,5.8849423853
121636088,9.5833163,57.1546831,6.3084070267
121636088,9.5814721,57.1547954,6.7647277292
121636088,9.5797125,57.154842,6.7579428687
121636090,9.6149621,57.1469162,4.2109637895
121636090,9.6135095,57.1491603,4.4534802513
121636090,9.6153097,57.1495271,4.4679920138
121636090,9.6152882,57.1496435,4.3951363449
121636091,9.5955267,57.1461124,3.237109665
121636093,9.6119849,57.1448901,3.737513891
121636094,9.6028653,57.1480215,4.6864907189
131246977,8.8356793,56.7575165,33.782809268
131246977,8.835674,56.7575989,33.1701580382
131246977,8.8356335,56.7576834,32.8423578297
131246977,8.8354189,56.7576893,32.6632539718
131246977,8.8351346,56.7576511,32.4901908797
125830644,10.0120101,56.6563119,24.2007050589
125830644,10.0118448,56.6562718,23.0389679659
125830644,10.0117419,56.6562323,21.9801938546
125830644,10.0117097,56.6561763,21.2496942212
125830644,10.0117527,56.6560849,20.2810750694
125830644,10.0118342,56.6560418,19.0318260515
125830644,10.0120326,56.655968,17.5482836377
125830644,10.0120638,56.6559021,17.2487538577
125830644,10.0120701,56.6558502,16.9765711726
125830644,10.0120326,56.6557646,16.73819588
125830644,10.0119897,56.6556703,16.8276647401
125830645,9.9695346,56.6006224,54.3780381645
125830645,9.969642,56.6005043,54.2516182119
125830645,9.9699639,56.6004452,54.5830834608
125830645,9.970393,56.6005279,56.6435327998
125830645,9.970393,56.6003625,56.0582803022
125830645,9.9708006,56.6001735,54.5547344168
125830645,9.9710582,56.6000554,53.9005054435
125830645,9.9718671,56.5999568,53.7979160174
125830645,9.9724701,56.6000619,53.7360997579
125830645,9.9727919,56.6002509,54.373911093
125830646,9.980164,56.6078754,55.2221147033
125830646,9.9794323,56.6077699,55.0763935679
125830646,9.9784182,56.6076739,54.0641548946
125830646,9.9773024,56.6075323,53.1947722795
125830646,9.9762724,56.6073906,53.5154627679
125830646,9.9758002,56.6072961,54.1409249807
125830646,9.9742124,56.6068945,56.5109794631
125830646,9.972925,56.6063277,59.2319688739
125830646,9.9725843,56.605878,57.9875238
125830647,10.0122354,56.6548995,24.7800386032
125830647,10.0123105,56.654699,25.6803656149
125830647,10.0123963,56.6546458,25.5900249736
125830647,10.0126323,56.6545987,25.5571422648
125830647,10.0140057,56.6545575,28.6566741917
